EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,JobFunctionDescription,GenderCode,,,.,,,,
3578,Clinton,Owad,04-May-19,,Production Technician I,Elizabeth Sullivan MD,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Technician,Male,,,,,,,
3579,Constance,Sloan,20-May-21,,Production Technician II,Sean Marsh,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
3580,Davion,Sanchez,16-Dec-19,,Production Technician I,Kathryn Wilkinson,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Foreman,Male,,,,,,,
3581,Ross,Strickland,20-Nov-20,01-May-23,Production Technician I,Paul Walker,SVG,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,Foreman,Male,,,,,,,
3582,Augustus,Drake,19-Aug-20,04-May-22,Production Technician I,Elizabeth Robertson,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,Yard (Material Handling),Laborer,Male,,,,,,,
3583,Gracelyn,Huynh,28-Apr-21,18-Apr-22,Production Technician I,Tasha Mayer,WBL,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,Construction Manager,Female,,,,,,,
3584,Orlando,Armstrong,14-Aug-20,,Production Technician I,Chris Walker,BPC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Lineman,Female,,,,,,,
3585,Edward,Everett,22-Dec-21,,Production Technician I,Traci Floyd,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Yard (Material Handling),Laborer,Female,,,,,,,
3586,Jaqueline,Terrell,01-Feb-19,10-Feb-19,Production Technician I,Veronica Wiley,EW,Active,Part-Time,Zone B,Full-Time,Production       ,People Services,Manager,Female,,,,,,,
3587,Quinn,Mccullough,10-May-21,17-Dec-21,Production Technician I,Katherine Gay,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,Administrative,Male,,,,,,,
3588,Selena,Greer,25-Jun-19,15-Aug-19,Production Technician I,Paul Lopez,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Shop (Fleet),Mechanic,Male,,,,,,,
3589,Giovani,Roy,25-Apr-19,,Production Technician I,Jay Bush,PL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
3590,Dominik,Mullen,25-Feb-21,13-Oct-22,Production Technician I,Jessica Allen,PYZ,Future Start,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3591,Abdullah,Ellison,23-Nov-21,29-May-23,Production Technician I,Dr. William Thompson,SVG,Future Start,Contract,Zone B,Part-Time,Production       ,Field Operations,Supervisor,Female,,,,,,,
3592,Andre,Guzman,05-Oct-21,18-Jun-22,Production Technician I,Mrs. Audrey Gonzalez DDS,TNS,Future Start,Contract,Zone B,Full-Time,Production       ,Field Operations,Technician,Male,,,,,,,
3593,Brayden,Malone,30-May-20,,Production Technician I,Ashley Bradshaw,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,Foreman,Male,,,,,,,
3594,Maribel,Morrison,11-Dec-18,,Production Technician I,Ashley Meyer,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
3595,Fisher,Stafford,22-Sep-20,14-Sep-22,Production Technician I,Nicole Delgado,WBL,Active,Contract,Zone A,Temporary,Production       ,Engineers,Technician,Male,,,,,,,
3596,Kellen,Medina,28-Jul-19,,Production Technician I,John Henry,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Splicing,Technician,Male,,,,,,,
3597,Brenton,Monroe,06-Jun-20,14-Apr-21,Production Technician II,Autumn Decker,PYZ,Future Start,Contract,Zone C,Part-Time,Production       ,General - Con,Foreman,Female,,,,,,,
3598,Derick,Rocha,28-Sep-18,05-Aug-23,Production Technician II,Alex Moore,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,Supervisor,Female,,,,,,,
3599,Elaine,Weeks,12-Apr-20,,Production Technician II,Dana Smith,TNS,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Technician,Female,,,,,,,
3600,Marely,Dixon,01-Nov-22,,Production Technician II,Bobby Serrano,WBL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Technician,Female,,,,,,,
3601,Keagan,Henson,21-Nov-22,,Production Technician II,Robert Riley,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,Billing,Female,,,,,,,
3602,Helena,Davenport,11-Apr-21,24-May-23,Production Technician II,Crystal Mcneil,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3603,Houston,Aguirre,29-Nov-18,21-Feb-19,Production Technician II,Christine Costa,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Technician,Female,,,,,,,
3604,Kane,Owen,16-Jan-19,31-Aug-22,Production Technician II,Mark Hale,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Foreman,Female,,,,,,,
3605,Emerson,Pitts,18-Sep-19,,Production Technician I,Destiny Johnson,CCDR,Active,Contract,Zone C,Temporary,Production       ,Engineers,Technician,Male,,,,,,,
3606,Clarissa,Winters,01-Aug-19,20-Jan-23,Production Technician I,Eric Gonzales,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Production       ,Billable Consultants,Engineer,Male,,,,,,,
3607,Frankie,Atkins,18-Jun-19,14-Apr-21,Production Technician I,Christopher Murray,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,Coordinator,Male,,,,,,,
3608,Ally,Zhang,13-Feb-19,,Production Technician I,Ashley Williamson,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
3609,Kayleigh,Harmon,02-Jun-21,,Production Technician I,Frederick Harrison,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),Welder,Female,,,,,,,
3610,Kayley,Myers,11-Oct-18,,Production Technician I,Brian Arnold,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
3611,Rowan,Cobb,09-Mar-21,,Production Technician I,Lori Reed,WBL,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,Technician,Female,,,,,,,
3612,Edward,Mann,23-Jan-22,,Production Technician I,Trevor Rodriguez,NEL,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
3613,Amirah,Johnson,24-Feb-19,,Production Technician I,Jason Owens,PL,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3614,Bridget,Deleon,08-Jan-20,02-Jul-21,Production Technician I,Clifford Martinez,BPC,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Field Project Manager,Male,,,,,,,
3615,Martin,Weber,13-May-21,22-Sep-22,Production Technician I,Lee Hudson,CCDR,Future Start,Full-Time,Zone B,Part-Time,Production       ,General - Con,Manager,Male,,,,,,,
3616,Ruben,Lewis,12-Feb-22,,Production Technician I,Allison Tran,SVG,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
3617,Bailey,Collier,01-Feb-23,,Production Technician I,Pamela Johnson,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Wireline Construction,Splicer,Female,,,,,,,
3618,Charlee,Roth,04-Feb-23,,Production Technician I,Erin Harris,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,Splicer,Male,,,,,,,
3619,Karissa,Bowers,23-Mar-23,01-May-23,Production Technician I,Robert Wright,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Male,,,,,,,
3620,Noel,Ramirez,22-Mar-23,14-Jul-23,Production Technician I,Mr. Nicholas Austin,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,General - Eng,Specialist,Male,,,,,,,
3621,Victoria,Franco,28-Nov-18,,Production Technician I,Natalie Cannon,WBL,Active,Contract,Zone A,Full-Time,Production       ,Wireless,Laborer,Male,,,,,,,
3622,Danika,Fleming,09-Jul-20,10-Jul-21,Production Technician II,Christopher Ayers,SVG,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
3623,Jocelyn,Kline,11-Feb-19,,Production Technician II,Elizabeth Burton,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3624,Cesar,Higgins,09-Jan-20,,Production Technician II,Timothy Curtis,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Technology / It,Engineer,Female,,,,,,,
3625,Gabriel,Dodson,11-Nov-21,31-Jul-22,Production Technician II,Tammy Navarro,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3626,Raphael,Sandoval,15-May-21,,Production Technician II,Natalie Baker,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Foreman,Female,,,,,,,
3627,Ruth,Harrell,21-Aug-19,28-Oct-22,Production Technician II,Jesse Wilson,WBL,Voluntarily Terminated,Contract,Zone C,Full-Time,Production       ,Field Operations,Supervisor,Female,,,,,,,
3628,Peyton,Barber,18-Sep-20,,Production Technician II,Megan Small,NEL,Active,Contract,Zone B,Part-Time,Production       ,Engineers,Technician,Female,,,,,,,
3629,Reginald,Lowery,27-Aug-22,03-Dec-22,Production Technician I,Dr. David Austin Jr.,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3630,Stephanie,Briggs,23-Feb-19,,Production Technician I,Scott Davis,MSC,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3631,Shaniya,Becker,08-Aug-22,25-Oct-22,Production Technician I,Kristin Salinas,EW,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,Apprentice,Male,,,,,,,
3632,Ryan,Oconnell,24-Sep-22,24-Oct-22,Production Technician I,Bridget Jones,CCDR,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Foreman,Male,,,,,,,
3633,Emma,Ware,21-Mar-22,,Production Technician I,Melissa Wilkinson,BPC,Active,Contract,Zone B,Temporary,Production       ,Aerial,Laborer,Female,,,,,,,
3634,Keyon,Haley,23-Jun-23,26-Jul-23,Production Technician I,Eric Cunningham,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,General - Sga,Supervisor,Female,,,,,,,
3635,Kylee,Bates,26-Oct-20,,Production Technician I,Stephen Barron,WBL,Active,Part-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Runner,Female,,,,,,,
3636,Marc,Chandler,29-Jan-20,,Production Technician I,Jennifer Soto,NEL,Active,Contract,Zone B,Temporary,Production       ,Catv,Supervisor,Male,,,,,,,
3637,Abdullah,Pruitt,23-Apr-22,,Production Technician I,John Jones,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,Engineer,Male,,,,,,,
3638,Shamar,Roth,15-Jun-23,,Production Technician I,Ernest Evans,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Inspector,Male,,,,,,,
3639,Jaylen,Acosta,19-Sep-19,14-Apr-20,Production Technician I,Mark Knight,CCDR,Future Start,Contract,Zone C,Full-Time,Production       ,Field Operations,Runner,Female,,,,,,,
3640,Kale,House,07-Jan-23,,Production Technician I,Gina Leon,SVG,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Foreman,Female,,,,,,,
3641,Kiersten,Ellis,07-Feb-20,01-May-21,Production Technician I,Eric Michael,EW,Future Start,Contract,Zone B,Full-Time,Production       ,General - Con,Operator,Male,,,,,,,
3642,Karissa,Carrillo,29-Apr-20,12-Nov-21,Production Technician I,Alexandra Martin,MSC,Future Start,Contract,Zone B,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3643,Issac,Whitehead,16-Apr-20,,Production Technician I,Eric Calderon,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,Laborer,Male,,,,,,,
3644,Madisyn,Andrews,16-Jun-22,,Production Technician I,Thomas Jones,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3645,Madyson,Rhodes,22-Jul-19,,Production Technician I,Bridget Mills,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Technician,Male,,,,,,,
3646,Brenton,Rodriguez,22-Apr-23,,Production Technician II,Sara Bullock,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,Splicer,Female,,,,,,,
3647,Nathen,Arias,28-Dec-20,30-Jan-21,Production Technician II,Craig Leblanc,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3648,Keyon,Hensley,23-Feb-22,,Production Technician II,Peter Smith,MSC,Active,Contract,Zone A,Full-Time,Production       ,Aerial,Lineman,Female,,,,,,,
3649,Elisha,Ruiz,13-Aug-22,,Production Technician II,Stephen Green,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,Technician,Female,,,,,,,
3650,Amirah,Stanley,03-Oct-19,28-Feb-22,Production Technician II,Jason Jenkins,PYZ,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
3651,Jeremy,Meyer,14-Oct-19,,Production Technician II,Chad Jones,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,Lineman,Female,,,,,,,
3652,Owen,Dillon,30-Aug-19,27-Aug-22,Production Technician I,Victoria Maldonado,NEL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production       ,Field Operations,Supervisor,Male,,,,,,,
3653,Bridget,Bray,04-Feb-21,30-Jul-23,Production Technician I,William Watson,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,Foreman,Male,,,,,,,
3654,Cassius,Gates,23-Nov-22,,Production Technician I,Jody Cox,PYZ,Active,Part-Time,Zone A,Part-Time,Production       ,Aerial,Lineman,Male,,,,,,,
3655,Martha,Kemp,25-Feb-23,,Production Technician I,Shelia Good,SVG,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,Engineer,Male,,,,,,,
3656,Francesca,Mcmahon,15-Dec-19,,Production Technician I,Darlene Green,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,Underground,Laborer,Male,,,,,,,
3657,Lorelei,Walls,29-Aug-21,,Production Technician I,Christine Mccarthy,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Flagger,Female,,,,,,,
3658,Emery,Gillespie,04-Nov-22,07-Jul-23,Production Technician I,Thomas Jackson,BPC,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,Technician,Female,,,,,,,
3659,Kaylee,Baldwin,02-Oct-19,13-Oct-19,Production Technician I,Eric Powell,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Engineer,Male,,,,,,,
3660,Aron,Hester,24-May-19,,Production Technician I,Joel Browning,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Supervisor,Male,,,,,,,
3661,Reagan,Brennan,28-Feb-22,05-Sep-22,Production Technician I,Denise Roman,MSC,Active,Contract,Zone C,Temporary,Production       ,Executive,Vp,Male,,,,,,,
3662,Hugh,Berry,13-Jun-23,,Production Technician I,Linda Cummings,NEL,Active,Full-Time,Zone B,Temporary,Production       ,Wireline Construction,Laborer,Male,,,,,,,
3663,Brandon,Anderson,07-Oct-19,22-Jan-22,Production Technician I,Sean Kennedy,PL,Future Start,Part-Time,Zone B,Full-Time,Production       ,General - Con,Foreman,Female,,,,,,,
3664,Diana,Garza,06-Oct-20,12-Jan-22,Production Technician I,Robert Reid,PYZ,Future Start,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Locator,Female,,,,,,,
3665,Dalton,Bowen,22-Nov-19,,Production Technician I,Lucas Morse,SVG,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Field Technician,Male,,,,,,,
3666,Davin,Peters,29-Apr-22,21-Jan-23,Production Technician I,Melissa Shaw,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
3667,Leyla,Warren,11-Dec-22,28-Apr-23,Production Technician I,Brooke Meyer,WBL,Active,Part-Time,Zone B,Temporary,Production       ,Billable Consultants,Technician,Male,,,,,,,
3668,Victoria,Allen,06-Aug-23,06-Aug-23,Production Technician I,Christopher Clark,BPC,Active,Full-Time,Zone C,Full-Time,Production       ,Underground,Operator,Male,,,,,,,
3669,Tyler,Hines,28-Mar-20,12-Mar-23,Production Technician I,Joshua Francis,CCDR,Voluntarily Terminated,Contract,Zone A,Temporary,Production       ,Finance & Accounting,Clerk,Male,,,,,,,
3670,Sandra,Atkinson,11-Aug-22,27-Mar-23,Production Technician II,Walter Shaw,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Billable Consultants,Engineer,Female,,,,,,,
3671,Simone,Hayes,26-Jan-23,19-Jun-23,Production Technician II,Alexander Roberts,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Production       ,Splicing,Splicer,Female,,,,,,,
3672,Rhett,Valenzuela,14-Jan-19,,Production Technician II,Aaron Holland,MSC,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Foreman,Female,,,,,,,
3673,Lane,Zuniga,11-Jun-22,10-Jan-23,Production Technician II,Casey Morris,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,People Services,Manager,Female,,,,,,,
3674,Isabelle,Shields,25-Jun-20,02-Mar-22,Production Technician II,Sarah Williamson,BPC,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3675,Mario,Mays,08-Jun-20,29-Dec-22,Production Technician II,Melissa Torres,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,Technician,Female,,,,,,,
3676,Leah,Robinson,29-Aug-18,,Production Technician I,Craig Hawkins,BPC,Active,Contract,Zone B,Part-Time,Production       ,Yard (Material Handling),Associate,Male,,,,,,,
3677,Dayami,Bailey,01-Oct-22,,Production Technician I,Matthew Hughes,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Supervisor,Male,,,,,,,
3678,Ramon,Fleming,22-Jul-21,,Production Technician I,Chad Ramirez,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,General - Eng,Drafter,Male,,,,,,,
3679,Pedro,Harrison,14-Dec-19,,Production Technician I,Erica Moore,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,Engineer,Male,,,,,,,
3680,Harrison,Hudson,27-Mar-20,,Production Technician I,Felicia Ashley,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Underground,Operator,Female,,,,,,,
3681,Taniya,Lane,25-Nov-21,,Production Technician I,James Williams,TNS,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Project Manager,Female,,,,,,,
3682,Rene,Wallace,08-Jul-23,,Production Technician I,Michael Diaz MD,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,Technician,Female,,,,,,,
3683,Kai,Gaines,02-Nov-21,11-Dec-21,Production Technician I,Mackenzie Porter,WBL,Active,Part-Time,Zone C,Temporary,Production       ,Finance & Accounting,Administration,Male,,,,,,,
3684,Noelle,Levy,01-Dec-19,25-Dec-22,Production Technician I,Robert Simmons,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
3685,Kylie,Jimenez,16-Aug-22,10-Nov-22,Production Technician I,Jordan Harrison,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Project Management - Con,Coordinator,Male,,,,,,,
3686,Carly,Figueroa,25-Apr-21,12-Dec-22,Production Technician I,Jesse Farmer,BPC,Future Start,Part-Time,Zone A,Full-Time,Production       ,Engineers,Director,Male,,,,,,,
3687,Bria,Mcpherson,17-May-19,,Production Technician I,Brianna Blake,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Supervisor,Female,,,,,,,
3688,Brynn,Harding,04-May-19,03-Aug-21,Production Technician I,Kathleen Clark,SVG,Future Start,Contract,Zone B,Full-Time,Production       ,Wireline Construction,Manager,Female,,,,,,,
3689,Rashad,Wells,16-Jul-21,,Production Technician I,Jonathan Gutierrez,EW,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
3690,Jaylene,Deleon,04-Aug-20,27-Feb-21,Production Technician I,Adam Barber,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),Laborer,Male,,,,,,,
3691,Chace,Church,23-Nov-20,,Production Technician I,David Valenzuela,TNS,Active,Part-Time,Zone C,Full-Time,Production       ,Finance & Accounting,Manager,Male,,,,,,,
3692,Zayne,Hunter,11-Nov-19,,Production Technician I,Lisa Jordan,PYZ,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,Lineman,Male,,,,,,,
3693,Amya,Vega,20-May-19,30-Aug-20,Production Technician II,Alexa Smith,SVG,Active,Part-Time,Zone B,Temporary,Production       ,Project Management - Con,Field Project Manager,Female,,,,,,,
3694,Nickolas,West,05-Nov-19,16-Apr-22,Production Technician II,Sue Harper,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Specialist,Female,,,,,,,
3695,Cason,Neal,20-Sep-18,04-Feb-21,Production Technician II,Savannah Schneider,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production       ,Catv,Laborer,Female,,,,,,,
3696,Aldo,Dyer,02-Sep-20,26-May-23,Production Technician II,Chase Ramirez,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,Wireless,Foreman,Female,,,,,,,
3697,Sonia,Skinner,28-Jun-20,,Production Technician II,Connor Galloway,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Technician,Female,,,,,,,
3698,Julien,Banks,22-Mar-23,30-May-23,Production Technician II,Savannah Weber,WBL,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,Foreman,Female,,,,,,,
3699,Madelyn,Mcdonald,30-Aug-22,20-Sep-22,Production Technician I,Justin Harris,PYZ,Voluntarily Terminated,Part-Time,Zone B,Temporary,Production       ,Engineers,Engineer,Male,,,,,,,
3700,Brenden,Nash,24-Oct-19,,Production Technician I,Wendy Rogers,PL,Active,Part-Time,Zone A,Temporary,Production       ,Wireline Construction,Supervisor,Male,,,,,,,
3701,Genesis,Coleman,09-Nov-19,,Production Technician I,Bryan Greer,NEL,Active,Part-Time,Zone B,Temporary,Production       ,Shop (Fleet),Mechanic,Male,,,,,,,
3702,Justice,Branch,13-Jul-19,,Production Technician I,David Brown,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,Aerial,Foreman,Male,,,,,,,
3703,Addisyn,Guerrero,31-Aug-20,26-Jun-22,Production Technician I,Cory Lee,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3704,Addisyn,Aguilar,25-Jan-19,26-Oct-21,Production Technician I,April Stevens,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Associate,Female,,,,,,,
